Acc/test,Acc/train,Acc/val,epoch,loss/train,loss/val,step
,,,3,0.48989278078079224,,379
,,,3,0.2443799376487732,,384
,,,3,0.37606102228164673,,389
,,,3,0.3792884349822998,,394
,,,3,0.3902978301048279,,399
,,,3,0.4212303161621094,,404
,,,3,0.36833810806274414,,409
,,,3,0.40293237566947937,,414
,,,3,0.4491989314556122,,419
,,,3,0.2788774371147156,,424
,,,3,0.4917139708995819,,429
,,,3,0.38248157501220703,,434
,,,3,0.3207783102989197,,439
,,,3,0.3194487392902374,,444
,,,3,0.36411476135253906,,449
,,,3,0.3591029942035675,,454
,,,3,0.1698404997587204,,459
,,0.8333333134651184,3,,0.40505287051200867,459
,0.8377862572669983,,3,,,459
,,,4,0.36591488122940063,,464
,,,4,0.3950152099132538,,469
,,,4,0.26240843534469604,,474
,,,4,0.4450708031654358,,479
,,,4,0.4021594822406769,,484
,,,4,0.47779205441474915,,489
,,,4,0.44844919443130493,,494
,,,4,0.17288458347320557,,499
,,,4,0.28717565536499023,,504
,,,4,0.2615135610103607,,509
,,,4,0.34248706698417664,,514
,,,4,0.3195219337940216,,519
,,,4,0.34793800115585327,,524
,,,4,0.40305182337760925,,529
,,,4,0.4299037456512451,,534
,,,4,0.2678808271884918,,539
,,,4,0.34187930822372437,,544
,,,4,0.40196603536605835,,549
,,,4,0.32515957951545715,,554
,,,4,0.2924243211746216,,559
,,,4,0.3298822045326233,,564
,,,4,0.284917950630188,,569
,,,4,0.13076326251029968,,574
,,0.8284313678741455,4,,0.419117271900177,574
,0.8636859059333801,,4,,,574
,,,5,0.3251320421695709,,579
,,,5,0.35471129417419434,,584
,,,5,0.18923908472061157,,589
,,,5,0.38594797253608704,,594
,,,5,0.3640516400337219,,599
,,,5,0.3564532399177551,,604
,,,5,0.4874964952468872,,609
,,,5,0.25616252422332764,,614
,,,5,0.22163067758083344,,619
,,,5,0.19534358382225037,,624
,,,5,0.35873860120773315,,629
,,,5,0.29988130927085876,,634
,,,5,0.2873116731643677,,639
,,,5,0.3829672932624817,,644
,,,5,0.5241054892539978,,649
,,,5,0.2579377591609955,,654
,,,5,0.24369902908802032,,659
,,,5,0.3033195734024048,,664
,,,5,0.2884000241756439,,669
,,,5,0.2818501591682434,,674
,,,5,0.3397405743598938,,679
,,,5,0.23679398000240326,,684
,,,5,0.11650477349758148,,689
,,0.8406862616539001,5,,0.4054625630378723,689
,0.8822246193885803,,5,,,689
,,,6,0.3170427978038788,,694
,,,6,0.34224647283554077,,699
,,,6,0.1659078747034073,,704
,,,6,0.36217767000198364,,709
,,,6,0.294609010219574,,714
,,,6,0.36426398158073425,,719
,,,6,0.38521793484687805,,724
,,,6,0.2691632807254791,,729
,,,6,0.25755786895751953,,734
,,,6,0.17643645405769348,,739
,,,6,0.39242783188819885,,744
,,,6,0.2803516089916229,,749
,,,6,0.27464646100997925,,754
,,,6,0.3060261905193329,,759
,,,6,0.4727397561073303,,764
,,,6,0.20109035074710846,,769
,,,6,0.21021626889705658,,774
,,,6,0.243864044547081,,779
,,,6,0.2626456618309021,,784
,,,6,0.2989047169685364,,789
,,,6,0.3058381974697113,,794
,,,6,0.23484808206558228,,799
,,,6,0.10358621180057526,,804
,,0.8480392098426819,6,,0.3548223078250885,804
,0.8983097076416016,,6,,,804
,,,7,0.2704438865184784,,809
,,,7,0.3838846981525421,,814
,,,7,0.1558407098054886,,819
,,,7,0.390552282333374,,824
,,,7,0.30146893858909607,,829
,,,7,0.2440822273492813,,834
,,,7,0.3543204069137573,,839
,,,7,0.23680303990840912,,844
,,,7,0.2730213701725006,,849
,,,7,0.1614973098039627,,854
,,,7,0.3250405192375183,,859
,,,7,0.2658150792121887,,864
,,,7,0.24645692110061646,,869
,,,7,0.2622145414352417,,874
,,,7,0.4382162094116211,,879
,,,7,0.20632241666316986,,884
,,,7,0.21804924309253693,,889
,,,7,0.23125173151493073,,894
,,,7,0.2539147436618805,,899
,,,7,0.2263912558555603,,904
,,,7,0.31872838735580444,,909
,,,7,0.2017180472612381,,914
,,,7,0.08968739211559296,,919
,,0.845588207244873,7,,0.35846206545829773,919
,0.9108505845069885,,7,,,919
,,,8,0.273459255695343,,924
,,,8,0.40262508392333984,,929
,,,8,0.16163933277130127,,934
,,,8,0.3377948999404907,,939
,,,8,0.33014777302742004,,944
,,,8,0.2046303004026413,,949
,,,8,0.4048636853694916,,954
,,,8,0.22699196636676788,,959
,,,8,0.3238106369972229,,964
,,,8,0.17612366378307343,,969
,,,8,0.29815104603767395,,974
,,,8,0.27068033814430237,,979
,,,8,0.24812538921833038,,984
,,,8,0.2803618311882019,,989
,,,8,0.3658190667629242,,994
,,,8,0.20223861932754517,,999
,,,8,0.22946754097938538,,1004
,,,8,0.2163994312286377,,1009
,,,8,0.26099181175231934,,1014
,,,8,0.20414917171001434,,1019
,,,8,0.32112473249435425,,1024
,,,8,0.20969057083129883,,1029
,,,8,0.08334115147590637,,1034
,,0.843137264251709,8,,0.36712539196014404,1034
,0.9092148542404175,,8,,,1034
,,,9,0.2869301438331604,,1039
,,,9,0.37971606850624084,,1044
,,,9,0.2039940506219864,,1049
,,,9,0.306468665599823,,1054
,,,9,0.40027275681495667,,1059
,,,9,0.22590339183807373,,1064
,,,9,0.4228244721889496,,1069
,,,9,0.17214557528495789,,1074
,,,9,0.23497344553470612,,1079
,,,9,0.19937583804130554,,1084
,,,9,0.24161750078201294,,1089
,,,9,0.20901021361351013,,1094
,,,9,0.2356082648038864,,1099
,,,9,0.2354470044374466,,1104
,,,9,0.38105979561805725,,1109
,,,9,0.18986348807811737,,1114
,,,9,0.27546191215515137,,1119
,,,9,0.2178262174129486,,1124
,,,9,0.26783138513565063,,1129
,,,9,0.19218215346336365,,1134
,,,9,0.27696046233177185,,1139
,,,9,0.18749380111694336,,1144
,,,9,0.07926622778177261,,1149
,,0.8529411554336548,9,,0.3607656955718994,1149
,0.9141221642494202,,9,,,1149
,,,10,0.29603296518325806,,1154
,,,10,0.3412153124809265,,1159
,,,10,0.21607203781604767,,1164
,,,10,0.30350983142852783,,1169
,,,10,0.38747644424438477,,1174
,,,10,0.25838905572891235,,1179
,,,10,0.34425684809684753,,1184
,,,10,0.13326513767242432,,1189
,,,10,0.19125638902187347,,1194
,,,10,0.20908327400684357,,1199
,,,10,0.23552824556827545,,1204
,,,10,0.1887567639350891,,1209
,,,10,0.23524072766304016,,1214
,,,10,0.19366182386875153,,1219
,,,10,0.3708486557006836,,1224
,,,10,0.20711304247379303,,1229
,,,10,0.24564361572265625,,1234
,,,10,0.25130119919776917,,1239
,,,10,0.25445449352264404,,1244
,,,10,0.19495536386966705,,1249
,,,10,0.23039840161800385,,1254
,,,10,0.17000006139278412,,1259
,,,10,0.07538702338933945,,1264
,,0.8602941036224365,10,,0.35211172699928284,1264
,0.9187568426132202,,10,,,1264
,,,11,0.27869611978530884,,1269
,,,11,0.33773112297058105,,1274
,,,11,0.1711617261171341,,1279
,,,11,0.3187207281589508,,1284
,,,11,0.32511571049690247,,1289
,,,11,0.279005765914917,,1294
,,,11,0.3231835961341858,,1299
,,,11,0.1311347782611847,,1304
,,,11,0.17066599428653717,,1309
,,,11,0.17634794116020203,,1314
,,,11,0.23202364146709442,,1319
,,,11,0.19203653931617737,,1324
,,,11,0.214857280254364,,1329
,,,11,0.21690310537815094,,1334
,,,11,0.3539392948150635,,1339
,,,11,0.2078244388103485,,1344
,,,11,0.2055635005235672,,1349
,,,11,0.24231064319610596,,1354
,,,11,0.23481054604053497,,1359
,,,11,0.16242142021656036,,1364
,,,11,0.2144915610551834,,1369
,,,11,0.13065578043460846,,1374
,,,11,0.06961284577846527,,1379
,,0.8529411554336548,11,,0.3802224397659302,1379
,0.927480936050415,,11,,,1379
,,,12,0.24406835436820984,,1384
,,,12,0.328393816947937,,1389
,,,12,0.12049061059951782,,1394
,,,12,0.2647257447242737,,1399
,,,12,0.26344776153564453,,1404
,,,12,0.26002225279808044,,1409
,,,12,0.3215411901473999,,1414
,,,12,0.13432304561138153,,1419
,,,12,0.17113719880580902,,1424
,,,12,0.14829912781715393,,1429
,,,12,0.21567845344543457,,1434
,,,12,0.19340026378631592,,1439
,,,12,0.1996748149394989,,1444
,,,12,0.20685729384422302,,1449
,,,12,0.42685189843177795,,1454
,,,12,0.18815632164478302,,1459
,,,12,0.1663079857826233,,1464
,,,12,0.1964227706193924,,1469
,,,12,0.21721887588500977,,1474
,,,12,0.14246776700019836,,1479
,,,12,0.2018038034439087,,1484
,,,12,0.10505519062280655,,1489
,,,12,0.06434346735477448,,1494
,,0.8627451062202454,12,,0.38075846433639526,1494
,0.9342966079711914,,12,,,1494
,,,13,0.24048081040382385,,1499
,,,13,0.32153570652008057,,1504
,,,13,0.09211583435535431,,1509
,,,13,0.2113027721643448,,1514
,,,13,0.23779402673244476,,1519
,,,13,0.21755188703536987,,1524
,,,13,0.33321768045425415,,1529
,,,13,0.151036337018013,,1534
,,,13,0.15157285332679749,,1539
,,,13,0.12824493646621704,,1544
,,,13,0.20779983699321747,,1549
,,,13,0.16346725821495056,,1554
,,,13,0.1957084983587265,,1559
,,,13,0.19329208135604858,,1564
,,,13,0.37371256947517395,,1569
,,,13,0.16348616778850555,,1574
,,,13,0.15437036752700806,,1579
,,,13,0.16017530858516693,,1584
,,,13,0.21891917288303375,,1589
,,,13,0.14021611213684082,,1594
,,,13,0.1607433259487152,,1599
,,,13,0.09517773985862732,,1604
,,,13,0.06060951203107834,,1609
,,0.8725489974021912,13,,0.36589959263801575,1609
,0.942475438117981,,13,,,1609
,,,14,0.2193288952112198,,1614
,,,14,0.311045378446579,,1619
,,,14,0.09393264353275299,,1624
,,,14,0.18449366092681885,,1629
,,,14,0.23138412833213806,,1634
,,,14,0.1901070922613144,,1639
,,,14,0.3244081735610962,,1644
,,,14,0.14132852852344513,,1649
,,,14,0.1271970570087433,,1654
,,,14,0.11528725177049637,,1659
,,,14,0.18976086378097534,,1664
,,,14,0.1549239605665207,,1669
,,,14,0.18406923115253448,,1674
,,,14,0.19076547026634216,,1679
,,,14,0.31050917506217957,,1684
,,,14,0.14978066086769104,,1689
,,,14,0.1487198770046234,,1694
,,,14,0.14946886897087097,,1699
,,,14,0.21560382843017578,,1704
,,,14,0.13669341802597046,,1709
,,,14,0.10832512378692627,,1714
,,,14,0.09011524170637131,,1719
,,,14,0.0582614541053772,,1724
,,0.8676470518112183,14,,0.3633641302585602,1724
,0.9522900581359863,,14,,,1724
0.8278260827064514,,,15,,,1725
