Acc/test,Acc/train,Acc/val,epoch,loss/train,loss/val,step
,,,5,0.5112057328224182,,659
,,,5,0.4765460789203644,,664
,,,5,0.44987401366233826,,669
,,,5,0.41616520285606384,,674
,,,5,0.5866641402244568,,679
,,,5,0.5314980149269104,,684
,,,5,0.3634570240974426,,689
,,0.8127044439315796,5,,0.4709281623363495,689
,0.7971646785736084,,5,,,689
,,,6,0.4243360757827759,,694
,,,6,0.5461557507514954,,699
,,,6,0.41617047786712646,,704
,,,6,0.5964179635047913,,709
,,,6,0.43305307626724243,,714
,,,6,0.48906171321868896,,719
,,,6,0.6672456860542297,,724
,,,6,0.404695987701416,,729
,,,6,0.4750615358352661,,734
,,,6,0.41202512383461,,739
,,,6,0.5372620820999146,,744
,,,6,0.3936019241809845,,749
,,,6,0.48326388001441956,,754
,,,6,0.4128471612930298,,759
,,,6,0.49347561597824097,,764
,,,6,0.4300242066383362,,769
,,,6,0.49601003527641296,,774
,,,6,0.4431326687335968,,779
,,,6,0.4440402090549469,,784
,,,6,0.399578720331192,,789
,,,6,0.5560311675071716,,794
,,,6,0.5115228295326233,,799
,,,6,0.3385157883167267,,804
,,0.837240993976593,6,,0.4425390362739563,804
,0.8192475438117981,,6,,,804
,,,7,0.42205122113227844,,809
,,,7,0.5325090885162354,,814
,,,7,0.40591615438461304,,819
,,,7,0.5496473908424377,,824
,,,7,0.39755746722221375,,829
,,,7,0.4328101873397827,,834
,,,7,0.5917611718177795,,839
,,,7,0.3730911314487457,,844
,,,7,0.43825989961624146,,849
,,,7,0.40181422233581543,,854
,,,7,0.5163989067077637,,859
,,,7,0.373382568359375,,864
,,,7,0.4289671778678894,,869
,,,7,0.3897666931152344,,874
,,,7,0.45482394099235535,,879
,,,7,0.4156653881072998,,884
,,,7,0.47810280323028564,,889
,,,7,0.39919042587280273,,894
,,,7,0.4137953817844391,,899
,,,7,0.3861650228500366,,904
,,,7,0.5285846590995789,,909
,,,7,0.49069151282310486,,914
,,,7,0.3354471027851105,,919
,,0.8634133338928223,7,,0.416261225938797,919
,0.8399673104286194,,7,,,919
,,,8,0.39181870222091675,,924
,,,8,0.5103328227996826,,929
,,,8,0.38599538803100586,,934
,,,8,0.5022664666175842,,939
,,,8,0.3728203773498535,,944
,,,8,0.40470147132873535,,949
,,,8,0.552240252494812,,954
,,,8,0.35649746656417847,,959
,,,8,0.3915615975856781,,964
,,,8,0.3598223626613617,,969
,,,8,0.4818931519985199,,974
,,,8,0.3496157228946686,,979
,,,8,0.3954258859157562,,984
,,,8,0.3936210870742798,,989
,,,8,0.42031216621398926,,994
,,,8,0.39078161120414734,,999
,,,8,0.4536725878715515,,1004
,,,8,0.3587559461593628,,1009
,,,8,0.37724316120147705,,1014
,,,8,0.36272555589675903,,1019
,,,8,0.4823244512081146,,1024
,,,8,0.47520411014556885,,1029
,,,8,0.31945186853408813,,1034
,,0.8849509358406067,8,,0.3916192948818207,1034
,0.8625954389572144,,8,,,1034
,,,9,0.389451265335083,,1039
,,,9,0.4712572395801544,,1044
,,,9,0.3657633364200592,,1049
,,,9,0.46854573488235474,,1054
,,,9,0.35027840733528137,,1059
,,,9,0.3799082338809967,,1064
,,,9,0.5220755338668823,,1069
,,,9,0.34949538111686707,,1074
,,,9,0.3620682954788208,,1079
,,,9,0.35211172699928284,,1084
,,,9,0.4482825994491577,,1089
,,,9,0.3162970244884491,,1094
,,,9,0.36985450983047485,,1099
,,,9,0.3747404217720032,,1104
,,,9,0.3935491442680359,,1109
,,,9,0.3659924864768982,,1114
,,,9,0.4456937313079834,,1119
,,,9,0.3357087969779968,,1124
,,,9,0.35568028688430786,,1129
,,,9,0.34261608123779297,,1134
,,,9,0.46427154541015625,,1139
,,,9,0.4490015506744385,,1144
,,,9,0.312355101108551,,1149
,,0.9021264910697937,9,,0.3709513545036316,1149
,0.8819519877433777,,9,,,1149
,,,10,0.367265909910202,,1154
,,,10,0.4383046627044678,,1159
,,,10,0.34786349534988403,,1164
,,,10,0.425976425409317,,1169
,,,10,0.3323725759983063,,1174
,,,10,0.3588660657405853,,1179
,,,10,0.4874832332134247,,1184
,,,10,0.3287074565887451,,1189
,,,10,0.3258196711540222,,1194
,,,10,0.3412975072860718,,1199
,,,10,0.40200677514076233,,1204
,,,10,0.2925599217414856,,1209
,,,10,0.3194386065006256,,1214
,,,10,0.3395870327949524,,1219
,,,10,0.37082499265670776,,1224
,,,10,0.3574545085430145,,1229
,,,10,0.4250675141811371,,1234
,,,10,0.3056211471557617,,1239
,,,10,0.32851001620292664,,1244
,,,10,0.32251134514808655,,1249
,,,10,0.45299896597862244,,1254
,,,10,0.42277178168296814,,1259
,,,10,0.28464627265930176,,1264
,,0.9078516960144043,10,,0.3596045672893524,1264
,0.9007633328437805,,10,,,1264
,,,11,0.3554612696170807,,1269
,,,11,0.40620967745780945,,1274
,,,11,0.327601820230484,,1279
,,,11,0.3977760970592499,,1284
,,,11,0.3129534125328064,,1289
,,,11,0.33895617723464966,,1294
,,,11,0.4672415554523468,,1299
,,,11,0.3169086277484894,,1304
,,,11,0.3066293001174927,,1309
,,,11,0.3204346001148224,,1314
,,,11,0.3921891152858734,,1319
,,,11,0.2779679596424103,,1324
,,,11,0.3082868158817291,,1329
,,,11,0.31152456998825073,,1334
,,,11,0.33797454833984375,,1339
,,,11,0.33984896540641785,,1344
,,,11,0.4073854982852936,,1349
,,,11,0.29345113039016724,,1354
,,,11,0.3045414686203003,,1359
,,,11,0.3024876117706299,,1364
,,,11,0.45002445578575134,,1369
,,,11,0.4068649113178253,,1374
,,,11,0.26290714740753174,,1379
,,0.9089422225952148,11,,0.3527042269706726,1379
,0.9116684794425964,,11,,,1379
,,,12,0.33314505219459534,,1384
,,,12,0.3898664712905884,,1389
,,,12,0.3178432881832123,,1394
,,,12,0.38070738315582275,,1399
,,,12,0.28799355030059814,,1404
,,,12,0.32816949486732483,,1409
,,,12,0.4621151387691498,,1414
,,,12,0.30871501564979553,,1419
,,,12,0.29133570194244385,,1424
,,,12,0.31424224376678467,,1429
,,,12,0.36488619446754456,,1434
,,,12,0.2620541751384735,,1439
,,,12,0.2819635272026062,,1444
,,,12,0.2864581346511841,,1449
,,,12,0.31445056200027466,,1454
,,,12,0.32340148091316223,,1459
,,,12,0.40724220871925354,,1464
,,,12,0.26796576380729675,,1469
,,,12,0.28569158911705017,,1474
,,,12,0.2757035791873932,,1479
,,,12,0.45335716009140015,,1484
,,,12,0.39936918020248413,,1489
,,,12,0.2567315995693207,,1494
,,0.8983097076416016,12,,0.35762953758239746,1494
,0.9201199412345886,,12,,,1494
,,,13,0.33868783712387085,,1499
,,,13,0.3844664990901947,,1504
,,,13,0.3244912922382355,,1509
,,,13,0.37408268451690674,,1514
,,,13,0.2905326783657074,,1519
,,,13,0.323627233505249,,1524
,,,13,0.41644638776779175,,1529
,,,13,0.2999403774738312,,1534
,,,13,0.27867355942726135,,1539
,,,13,0.29084181785583496,,1544
,,,13,0.37634992599487305,,1549
,,,13,0.2619384825229645,,1554
,,,13,0.2696581184864044,,1559
,,,13,0.2824719250202179,,1564
,,,13,0.2936380207538605,,1569
,,,13,0.31497111916542053,,1574
,,,13,0.3856106102466583,,1579
,,,13,0.24253176152706146,,1584
,,,13,0.2739608585834503,,1589
,,,13,0.22945353388786316,,1594
,,,13,0.4255722463130951,,1599
,,,13,0.40189969539642334,,1604
,,,13,0.24760839343070984,,1609
,,0.9113958477973938,13,,0.3418610990047455,1609
,0.9277535676956177,,13,,,1609
,,,14,0.3398783802986145,,1614
,,,14,0.3748677968978882,,1619
,,,14,0.31600943207740784,,1624
,,,14,0.3556317090988159,,1629
,,,14,0.27728044986724854,,1634
,,,14,0.317141056060791,,1639
,,,14,0.3865637481212616,,1644
,,,14,0.2913055121898651,,1649
,,,14,0.2704850137233734,,1654
,,,14,0.26965078711509705,,1659
,,,14,0.3799704313278198,,1664
,,,14,0.2839471101760864,,1669
,,,14,0.2559533715248108,,1674
,,,14,0.2679268717765808,,1679
,,,14,0.2672693729400635,,1684
,,,14,0.31280335783958435,,1689
,,,14,0.3611952066421509,,1694
,,,14,0.23605746030807495,,1699
,,,14,0.23426960408687592,,1704
,,,14,0.21279916167259216,,1709
,,,14,0.3664921224117279,,1714
,,,14,0.3988696336746216,,1719
,,,14,0.2331419736146927,,1724
,,0.9419302344322205,14,,0.29289570450782776,1724
,0.9329334497451782,,14,,,1724
0.8057971000671387,,,15,,,1725
