Acc/test,Acc/train,Acc/val,epoch,loss/train,loss/val,step
,,,5,0.11863016337156296,,664
,,,5,0.17120076715946198,,669
,,,5,0.1357850283384323,,674
,,,5,0.32699280977249146,,679
,,,5,0.2646993100643158,,684
,,,5,0.04632275924086571,,689
,,0.8725489974021912,5,,0.35463374853134155,689
,0.9389312863349915,,5,,,689
,,,6,0.3123290240764618,,694
,,,6,0.15385802090168,,699
,,,6,0.2661905884742737,,704
,,,6,0.08221166580915451,,709
,,,6,0.3928174674510956,,714
,,,6,0.24709242582321167,,719
,,,6,0.30428680777549744,,724
,,,6,0.17615334689617157,,729
,,,6,0.12498064339160919,,734
,,,6,0.2209593951702118,,739
,,,6,0.24477465450763702,,744
,,,6,0.16144604980945587,,749
,,,6,0.16495783627033234,,754
,,,6,0.11049240082502365,,759
,,,6,0.23364761471748352,,764
,,,6,0.07947409152984619,,769
,,,6,0.19967307150363922,,774
,,,6,0.07742085307836533,,779
,,,6,0.12248055636882782,,784
,,,6,0.12995360791683197,,789
,,,6,0.2214769572019577,,794
,,,6,0.18906542658805847,,799
,,,6,0.039713747799396515,,804
,,0.8725489974021912,6,,0.38639622926712036,804
,0.9465649127960205,,6,,,804
,,,7,0.1218150332570076,,809
,,,7,0.1569436937570572,,814
,,,7,0.2658790349960327,,819
,,,7,0.16426002979278564,,824
,,,7,0.15090970695018768,,829
,,,7,0.16965249180793762,,834
,,,7,0.30402472615242004,,839
,,,7,0.1115865483880043,,844
,,,7,0.2979477345943451,,849
,,,7,0.18043923377990723,,854
,,,7,0.26667770743370056,,859
,,,7,0.20616233348846436,,864
,,,7,0.13364221155643463,,869
,,,7,0.20527029037475586,,874
,,,7,0.09105627983808517,,879
,,,7,0.21826854348182678,,884
,,,7,0.08375053852796555,,889
,,,7,0.07169090956449509,,894
,,,7,0.07526278495788574,,899
,,,7,0.08929428458213806,,904
,,,7,0.23011228442192078,,909
,,,7,0.06964775919914246,,914
,,,7,0.04660675302147865,,919
,,0.8602941036224365,7,,0.37198033928871155,919
,0.9473827481269836,,7,,,919
0.8318840861320496,,,8,,,920
